pair,stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,sell_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,buy_tag,open_timestamp,close_timestamp
FTM/USDT,796.0021135,423.40537952,12/23/21 20:00:00,12/24/21 12:45:00,1.88,2.071951951951952,0.001,0.001,1005,0.0999001,79.60021135,roi,-184.23999999999998,-99.0,0.018837637730383296,-0.9899847744535152,1.8085,2.0736,False,,1640289600000.0,1640349900000.0
MATIC/USDT,746.71868058,279.87956544,12/23/21 04:00:00,12/24/21 20:00:00,2.668,2.508,0.001,0.001,2400,-0.0618482,-46.2293871,stoploss,-261.464,-99.0,0.026733413549291547,-0.9897494579949035,2.4859999999999998,2.734,False,,1640232000000.0,1640376000000.0
FTM/USDT,822.27018325,397.96253182,12/24/21 16:00:00,12/26/21 08:50:00,2.0662,2.277163363363363,0.001,0.001,2450,0.0999001,82.22701832,roi,-202.4876,-99.0,0.020703365471606523,-0.9897314921775585,1.968,2.2779,False,,1640361600000.0,1640508600000.0
ADA/USDT,771.36039704,560.5816839,12/23/21 16:00:00,12/27/21 07:15:00,1.376,1.4929999999999999,0.001,0.001,5235,0.08286118,63.97974817,roi,-134.84799999999998,-99.0,0.013787547612236594,-0.9904847842565655,1.3719999999999999,1.496,False,,1640275200000.0,1640589300000.0
DOT/USDT,855.26271845,26.42962665,12/27/21 16:00:00,12/27/21 23:55:00,32.36,30.91,0.001,0.001,475,-0.04671688,-39.99516112,stoploss,-3171.2799999999997,-99.0,0.3242478494702231,-0.9898067321763526,30.83,32.78,False,,1640620800000.0,1640649300000.0
FTM/USDT,834.14940155,362.45302927,12/26/21 12:00:00,12/28/21 03:10:00,2.3014,2.1469,0.001,0.001,2350,-0.06899692,-57.61129283,stoploss,-225.5372,-99.0,0.023060074195548504,-0.9893190948607927,2.1,2.4488,False,,1640520000000.0,1640661000000.0
SAND/USDT,807.01448551,127.41998666,12/25/21 08:00:00,12/28/21 17:35:00,6.3335,5.9386,0.001,0.001,4895,-0.06422442,-51.88186355,stoploss,-620.683,-99.0,0.06346179711754317,-0.9898696149544987,5.8629999999999995,6.9636,False,,1640419200000.0,1640712900000.0
ROSE/USDT,805.93157367,2154.89725581,12/29/21 04:00:00,12/30/21 14:15:00,0.374,0.4121861861861862,0.001,0.001,2055,0.0999001,80.59315737,roi,-36.652,-99.0,0.0037474875043993845,-0.9897623616872029,0.36002,0.41268000000000005,False,,1640750400000.0,1640873700000.0
FTM/USDT,832.52731561,335.72357271,01/01/22 20:00:00,01/03/22 16:05:00,2.4798,2.7329927927927926,0.001,0.001,2645,0.0999001,83.25273156,roi,-243.0204,-99.0,0.024847645772639784,-0.9896644707904664,2.37,2.7333,False,,1641067200000.0,1641225900000.0
FTM/USDT,860.00071702,318.04760245,01/03/22 20:00:00,01/04/22 13:55:00,2.7039999999999997,2.9800840840840834,0.001,0.001,1075,0.0999001,86.0000717,roi,-264.99199999999996,-99.0,0.027094134268788594,-0.989907947156558,2.6359,2.9825,False,,1641240000000.0,1641304500000.0
ROSE/USDT,832.52731561,2006.18660081,12/30/21 16:00:00,01/05/22 18:05:00,0.41498,0.39124000000000003,0.001,0.001,8765,-0.05909128,-49.24429766,stoploss,-40.668040000000005,-99.0,0.004158107929363363,-0.9895446116938311,0.388,0.4546,False,,1640880000000.0,1641405900000.0
FTM/USDT,888.38074068,297.6149885,01/04/22 16:00:00,01/05/22 21:35:00,2.985,2.7447,0.001,0.001,1775,-0.08233967,-73.22212634,stoploss,-292.53,-99.0,0.029909759917028357,-0.9892980678699627,2.7199999999999998,3.1599,False,,1641312000000.0,1641418500000.0
NEAR/USDT,860.00071702,52.18450953,01/04/22 00:00:00,01/05/22 20:10:00,16.48,15.243,0.001,0.001,2650,-0.07690871,-66.20768748,stoploss,-1615.04,-99.0,0.1651299307590442,-0.9898829842691432,15.0,17.664,False,,1641254400000.0,1641413400000.0
ROSE/USDT,826.11828389,1841.83506988,01/12/22 00:00:00,01/12/22 03:25:00,0.44853000000000004,0.49432585585585587,0.001,0.001,205,0.0999001,82.61182839,roi,-43.955940000000005,-99.0,0.004494279600853637,-0.9901730012663366,0.44321000000000005,0.49777000000000005,False,,1641945600000.0,1641957900000.0
ROSE/USDT,853.38018726,1762.85440158,01/12/22 04:00:00,01/12/22 21:20:00,0.48409,0.5335166066066066,0.001,0.001,1040,0.0999001,85.33801873,roi,-47.44082,-99.0,0.004850591517389621,-0.9892861432226231,0.44865000000000005,0.537,False,,1641960000000.0,1642022400000.0
NEAR/USDT,826.11828389,46.17765701,01/11/22 20:00:00,01/13/22 15:05:00,17.89,19.716606606606607,0.001,0.001,2585,0.0999001,82.61182839,roi,-1753.22,-99.0,0.17925815906149659,-0.989563451382074,17.172,19.776,False,,1641931200000.0,1642086300000.0
ROSE/USDT,881.54173344,1697.42699088,01/13/22 00:00:00,01/14/22 21:00:00,0.51934,0.5723657057057058,0.001,0.001,2700,0.0999001,88.15417334,roi,-50.895320000000005,-99.0,0.005203797224368063,-0.9892077704915839,0.47634000000000004,0.5762,False,,1642032000000.0,1642194000000.0
ROSE/USDT,937.89451401,1658.93327086,01/15/22 00:00:00,01/16/22 19:15:00,0.5653600000000001,0.527,0.001,0.001,2595,-0.06971301,-65.44883262,stoploss,-55.405280000000005,-99.0,0.005664918547688711,-0.9895517834196708,0.52527,0.598,False,,1642204800000.0,1642360500000.0
LUNA/USDT,937.89451401,10.75690462,01/16/22 00:00:00,01/17/22 04:40:00,87.19,83.51,0.001,0.001,1720,-0.04412035,-41.42161262,stoploss,-8544.619999999999,-99.0,0.8736455499398216,-0.9897181881847732,83.28,87.59,False,,1642291200000.0,1642394400000.0
ADA/USDT,902.19104692,639.39833233,01/17/22 00:00:00,01/17/22 09:55:00,1.411,1.555066066066066,0.001,0.001,595,0.0999001,90.21910469,roi,-138.278,-99.0,0.014138248316276076,-0.9902494839198096,1.3860000000000001,1.557,False,,1642377600000.0,1642413300000.0
NEAR/USDT,908.80363681,46.44810574,01/13/22 16:00:00,01/17/22 16:15:00,19.566,18.473,0.001,0.001,5775,-0.0577486,-52.53461907,stoploss,-1917.4679999999998,-99.0,0.19605171270206093,-0.98974678559165,18.18,20.597,False,,1642089600000.0,1642436100000.0
ADA/USDT,915.06314734,587.33193026,01/17/22 20:00:00,01/18/22 14:40:00,1.558,1.463,0.001,0.001,1120,-0.06285178,-57.57086314,stoploss,-152.684,-99.0,0.015611191271153946,-0.9894089611457572,1.457,1.638,False,,1642449600000.0,1642516800000.0
